name,ethnic,rate
Jarlstad,Old Swedish,1
Jarlby,Old Swedish,1
Karlsson,Old Swedish,1
Karlsen,Old Swedish,1
Karldottir,Old Swedish,1
Karlstad,Old Swedish,1
Karlby,Old Swedish,1
Knutsson,Old Swedish,1
Knutsen,Old Swedish,1
Knutdottir,Old Swedish,1
Knutstad,Old Swedish,1
Knutby,Old Swedish,1
Olafsson,Old Swedish,1
Egilsson,Old West Norse,3
Skallagrimsson,Old West Norse,3
Gislason,Old West Norse,3
Snorrason,Old West Norse,3
Sturlung,Old West Norse,3
Haukadal,Old West Norse,3
Laxdael,Old West Norse,3
Vatnsdael,Old West Norse,3
Hrafnkel,Old West Norse,3
Oddaverja,Old West Norse,3
Mosfelling,Old West Norse,2
Eyrbyggja,Old West Norse,2
Volsung,Old West Norse,2
Gjuking,Old West Norse,2
Grettir,Old West Norse,2
Kveldulf,Old West Norse,2
Thorsnes,Old West Norse,2
Borgarfjord,Old West Norse,2
Arisson,Old West Norse,2
Arisen,Old West Norse,2
Aridottir,Old West Norse,2
Aristad,Old West Norse,2
Ariby,Old West Norse,2
Ulfsson,Old West Norse,2
Ulfsen,Old West Norse,1
Ulfdottir,Old West Norse,1
Ulfstad,Old West Norse,1
Ulfby,Old West Norse,1
Egilsen,Old West Norse,1
Egildottir,Old West Norse,1
Egilstad,Old West Norse,1
Egilby,Old West Norse,1
Ormrsson,Old West Norse,1
Ormrsen,Old West Norse,1
Ormrdottir,Old West Norse,1
Ormrstad,Old West Norse,1
Ormrby,Old West Norse,1
Bardisson,Old West Norse,1
Bardisen,Old West Norse,1
Bardidottir,Old West Norse,1
Bardistad,Old West Norse,1
Bardiby,Old West Norse,1
Bjornsson,Old West Norse,1
Bjornsen,Old West Norse,1
Bjorndottir,Old West Norse,1
Bjornstad,Old West Norse,1
Bjornby,Old West Norse,1
Einarsson,Old West Norse,1
Fortriu,Pictish/Brittonic Substrate,3
Fidach,Pictish/Brittonic Substrate,3
Circinn,Pictish/Brittonic Substrate,3
Ce,Pictish/Brittonic Substrate,3
Fib,Pictish/Brittonic Substrate,3
Atholl,Pictish/Brittonic Substrate,3
Verturian,Pictish/Brittonic Substrate,3
Caledon,Pictish/Brittonic Substrate,3
Vacomagi,Pictish/Brittonic Substrate,3
Taexali,Pictish/Brittonic Substrate,3
Venicones,Pictish/Brittonic Substrate,2
Lugii,Pictish/Brittonic Substrate,2
Decantae,Pictish/Brittonic Substrate,2
Cat,Pictish/Brittonic Substrate,2
Orcadian,Pictish/Brittonic Substrate,2
Abernethy,Pictish/Brittonic Substrate,2
ApUuen,Pictish/Brittonic Substrate,2
PenUuen,Pictish/Brittonic Substrate,2
TreUuen,Pictish/Brittonic Substrate,2
Uuenwyn,Pictish/Brittonic Substrate,2
Uuenawc,Pictish/Brittonic Substrate,2
ApBrude,Pictish/Brittonic Substrate,2
PenBrude,Pictish/Brittonic Substrate,2
TreBrude,Pictish/Brittonic Substrate,2
Brudewyn,Pictish/Brittonic Substrate,1
Brudeawc,Pictish/Brittonic Substrate,1
ApCaitt,Pictish/Brittonic Substrate,1
PenCaitt,Pictish/Brittonic Substrate,1
TreCaitt,Pictish/Brittonic Substrate,1
Caittwyn,Pictish/Brittonic Substrate,1
Caittawc,Pictish/Brittonic Substrate,1
ApDrest,Pictish/Brittonic Substrate,1
PenDrest,Pictish/Brittonic Substrate,1
TreDrest,Pictish/Brittonic Substrate,1
Drestwyn,Pictish/Brittonic Substrate,1
Drestawc,Pictish/Brittonic Substrate,1
Basarab,Romanian/Aromanian,3
Dragos,Romanian/Aromanian,3
Craioveanu,Romanian/Aromanian,3
Popescu,Romanian/Aromanian,3
Ionescu,Romanian/Aromanian,3
Rosetti,Romanian/Aromanian,3
Aromanu,Romanian/Aromanian,3
Cantacuzino,Romanian/Aromanian,3
Musat,Romanian/Aromanian,3
Buzescu,Romanian/Aromanian,3
Danescu,Romanian/Aromanian,2
Danoiu,Romanian/Aromanian,2
Vlach,Romanian/Aromanian,2
Moldoveanu,Romanian/Aromanian,2
Muntenu,Romanian/Aromanian,2
Olteanu,Romanian/Aromanian,2
Carpatescu,Romanian/Aromanian,2
Comanescu,Romanian/Aromanian,2
Daneanu,Romanian/Aromanian,2
Dananu,Romanian/Aromanian,2
Danaru,Romanian/Aromanian,2
Ioneanu,Romanian/Aromanian,2
Ionanu,Romanian/Aromanian,2
Ionaru,Romanian/Aromanian,2
Ionoiu,Romanian/Aromanian,1
Lucaescu,Romanian/Aromanian,1
Lucaeanu,Romanian/Aromanian,1
Lucanu,Romanian/Aromanian,1
Lucaru,Romanian/Aromanian,1
Lucaoiu,Romanian/Aromanian,1
Raduescu,Romanian/Aromanian,1
Radueanu,Romanian/Aromanian,1
Raduanu,Romanian/Aromanian,1
Raduaru,Romanian/Aromanian,1
Raduoiu,Romanian/Aromanian,1
Vladescu,Romanian/Aromanian,1
Vladeanu,Romanian/Aromanian,1
Vladanu,Romanian/Aromanian,1
Vladaru,Romanian/Aromanian,1
Vladoiu,Romanian/Aromanian,1
Iovanescu,Romanian/Aromanian,1
Iovaneanu,Romanian/Aromanian,1
Iovananu,Romanian/Aromanian,1
Iovanaru,Romanian/Aromanian,1
Iovanoiu,Romanian/Aromanian,1
Mateiescu,Romanian/Aromanian,1
Mateieanu,Romanian/Aromanian,1
Mateianu,Romanian/Aromanian,1
Piras,Sardinian,3
Carta,Sardinian,3
Sanna,Sardinian,3
Melis,Sardinian,3
Serra,Sardinian,3
Cossu,Sardinian,3
Manca,Sardinian,3
DeSerra,Sardinian,3
Lacon,Sardinian,3
Arborea,Sardinian,3
Gallura,Sardinian,2
Logudoro,Sardinian,2
Cagliari,Sardinian,2
Torres,Sardinian,2
Judike,Sardinian,2
Barbaricino,Sardinian,2
Sulcis,Sardinian,2
Ogliastra,Sardinian,2
Ugoneis,Sardinian,2
Ugoneu,Sardinian,2
Ugoneddu,Sardinian,2
Ugoneai,Sardinian,2
DeUgone,Sardinian,2
Antonis,Sardinian,2
Antoniu,Sardinian,1
Antonieddu,Sardinian,1
Antoniai,Sardinian,1
DeAntoni,Sardinian,1
Arzocuis,Sardinian,1
Arzocu,Sardinian,1
Arzocueddu,Sardinian,1
Arzocuai,Sardinian,1
DeArzocu,Sardinian,1
Comitis,Sardinian,1
Comitu,Sardinian,1
Comiteddu,Sardinian,1
Comitai,Sardinian,1
DeComita,Sardinian,1
Pietrois,Sardinian,1
Pietrou,Sardinian,1
Pietroeddu,Sardinian,1
Pietroai,Sardinian,1
DePietro,Sardinian,1
Salusis,Sardinian,1
Salusiu,Sardinian,1
Salusieddu,Sardinian,1
Salusiai,Sardinian,1
DeSalusi,Sardinian,1
MacDonald,Scottish Gaelic,3
MacLeod,Scottish Gaelic,3
MacGregor,Scottish Gaelic,3
MacKenzie,Scottish Gaelic,3
MacDuff,Scottish Gaelic,3
MacNeil,Scottish Gaelic,3
MacKay,Scottish Gaelic,3
Campbell,Scottish Gaelic,3
MacAulay,Scottish Gaelic,3
MacDougall,Scottish Gaelic,3
MacRae,Scottish Gaelic,2
MacInnes,Scottish Gaelic,2
MacLachlan,Scottish Gaelic,2
MacQuarrie,Scottish Gaelic,2
MacAlpin,Scottish Gaelic,2
MacPherson,Scottish Gaelic,2
MacGillivray,Scottish Gaelic,2
MacNab,Scottish Gaelic,2
MacEoin,Scottish Gaelic,2
OEoin,Scottish Gaelic,2
UiEoin,Scottish Gaelic,2
Eoinan,Scottish Gaelic,2
Eoinach,Scottish Gaelic,2
MacIain,Scottish Gaelic,2
OIain,Scottish Gaelic,1
UiIain,Scottish Gaelic,1
Iainan,Scottish Gaelic,1
Iainach,Scottish Gaelic,1
MacAedan,Scottish Gaelic,1
OAedan,Scottish Gaelic,1
UiAedan,Scottish Gaelic,1
Aedanan,Scottish Gaelic,1
Aedanach,Scottish Gaelic,1
MacNiall,Scottish Gaelic,1
ONiall,Scottish Gaelic,1
UiNiall,Scottish Gaelic,1
Niallan,Scottish Gaelic,1
Niallach,Scottish Gaelic,1
MacAengus,Scottish Gaelic,1
OAengus,Scottish Gaelic,1
UiAengus,Scottish Gaelic,1
Aengusan,Scottish Gaelic,1
Aengusach,Scottish Gaelic,1
MacArtair,Scottish Gaelic,1
OArtair,Scottish Gaelic,1
UiArtair,Scottish Gaelic,1
Artairan,Scottish Gaelic,1
Artairach,Scottish Gaelic,1
Lusitz,Sorbian/Wendish,3
Milceni,Sorbian/Wendish,3
Glomacze,Sorbian/Wendish,3
Lusatian,Sorbian/Wendish,3
Zupan,Sorbian/Wendish,3
Budissin,Sorbian/Wendish,3
Zitawa,Sorbian/Wendish,3
Sprewan,Sorbian/Wendish,3
Daleminz,Sorbian/Wendish,3
Nisan,Sorbian/Wendish,3
Serbja,Sorbian/Wendish,2
Rani,Sorbian/Wendish,2
Veleti,Sorbian/Wendish,2
Obotrite,Sorbian/Wendish,2
Lusici,Sorbian/Wendish,2
Chutici,Sorbian/Wendish,2
Janov,Sorbian/Wendish,2
Janev,Sorbian/Wendish,2
Janic,Sorbian/Wendish,2
Janski,Sorbian/Wendish,2
Janin,Sorbian/Wendish,2
Benov,Sorbian/Wendish,2
Benoev,Sorbian/Wendish,2
Benoic,Sorbian/Wendish,2
Benoski,Sorbian/Wendish,1
Benoin,Sorbian/Wendish,1
Jurov,Sorbian/Wendish,1
Juroev,Sorbian/Wendish,1
Juroic,Sorbian/Wendish,1
Juroski,Sorbian/Wendish,1
Juroin,Sorbian/Wendish,1
Kitov,Sorbian/Wendish,1
Kitoev,Sorbian/Wendish,1
Kitoic,Sorbian/Wendish,1
Kitoski,Sorbian/Wendish,1
Kitoin,Sorbian/Wendish,1
Matov,Sorbian/Wendish,1
Matoev,Sorbian/Wendish,1
Matoic,Sorbian/Wendish,1
Matoski,Sorbian/Wendish,1
Matoin,Sorbian/Wendish,1
Jakubov,Sorbian/Wendish,1
Jakubev,Sorbian/Wendish,1
Jakubic,Sorbian/Wendish,1
Jakubski,Sorbian/Wendish,1
Jakubin,Sorbian/Wendish,1
Pawolov,Sorbian/Wendish,1
Pawolev,Sorbian/Wendish,1
Vlastimirovic,South Slavic,3
Trpimirovic,South Slavic,3
Kotromanic,South Slavic,3
Mrnjavcevic,South Slavic,3
Balsic,South Slavic,3
Lazarevic,South Slavic,3
Nemanjic,South Slavic,3
Kacic,South Slavic,3
Dukljanin,South Slavic,3
Travunjanin,South Slavic,3
Zahumljanin,South Slavic,2
Branivojevic,South Slavic,2
Vojislavljevic,South Slavic,2
Svacic,South Slavic,2
Kresimirovic,South Slavic,2
Zupanovic,South Slavic,2
Borisov,South Slavic,2
Borisev,South Slavic,2
Borisic,South Slavic,2
Boriski,South Slavic,2
Borisin,South Slavic,2
Dusanov,South Slavic,2
Dusanev,South Slavic,2
Dusanic,South Slavic,2
Dusanski,South Slavic,1
Dusanin,South Slavic,1
Lazarov,South Slavic,1
Lazarev,South Slavic,1
Lazaric,South Slavic,1
Lazarski,South Slavic,1
Lazarin,South Slavic,1
Petarov,South Slavic,1
Petarev,South Slavic,1
Petaric,South Slavic,1
Petarski,South Slavic,1
Petarin,South Slavic,1
Caslavov,South Slavic,1
Caslavev,South Slavic,1
Caslavic,South Slavic,1
Caslavski,South Slavic,1
Caslavin,South Slavic,1
Goislavov,South Slavic,1
Goislavev,South Slavic,1
Goislavic,South Slavic,1
Goislavski,South Slavic,1
Goislavin,South Slavic,1
Mihailov,South Slavic,1
Mihailoev,South Slavic,1
Bessos,Thracian,3
Odrysian,Thracian,3
Getic,Thracian,3
Sapaean,Thracian,3
Teresid,Thracian,3
Seuthid,Thracian,3
Dii,Thracian,3
Biston,Thracian,3
Triballian,Thracian,3
Moesian,Thracian,3
Denthelet,Thracian,2
Maedi,Thracian,2
Krobyzian,Thracian,2
Asti,Thracian,2
Kabile,Thracian,2
Hebrian,Thracian,2
Medaid,Thracian,2
Medaicus,Thracian,2
Medaian,Thracian,2
Medaenus,Thracian,2
Medaides,Thracian,2
Cotysid,Thracian,2
Cotysicus,Thracian,2
Cotysian,Thracian,2
Cotysenus,Thracian,1
Cotysides,Thracian,1
Teresicus,Thracian,1
Teresian,Thracian,1
Teresenus,Thracian,1
Teresides,Thracian,1
Mostisid,Thracian,1
Mostisicus,Thracian,1
Mostisian,Thracian,1
Mostisenus,Thracian,1
Mostisides,Thracian,1
Olorusid,Thracian,1
Hasding,Vandal,3
Siling,Vandal,3
Gaisericing,Vandal,3
Gelimering,Vandal,3
Hunericing,Vandal,3
Thrasamunding,Vandal,3
Gundericing,Vandal,3
Vandalic,Vandal,3
Asding,Vandal,3
Geilamiring,Vandal,3
Godagisling,Vandal,2
Raginaring,Vandal,2
Hildericing,Vandal,2
Carthaginian,Vandal,2
Baetican,Vandal,2
Rugian,Vandal,2
Tzazoing,Vandal,2
Tzazomann,Vandal,2
Tzazowald,Vandal,2
Tzazohart,Vandal,2
Tzazobert,Vandal,2
Hoamering,Vandal,2
Hoamermann,Vandal,2
Hoamerwald,Vandal,2
Hoamerhart,Vandal,1
Hoamerbert,Vandal,1
Gelimermann,Vandal,1
Gelimerwald,Vandal,1
Gelimerhart,Vandal,1
Gelimerbert,Vandal,1
Godagising,Vandal,1
Godagismann,Vandal,1
Godagiswald,Vandal,1
Godagishart,Vandal,1
Godagisbert,Vandal,1
Visimaring,Vandal,1
Ateste,Venetic,3
Patavium,Venetic,3
Venet,Venetic,3
Enetoi,Venetic,3
Opitergium,Venetic,3
Altinum,Venetic,3
Acelum,Venetic,3
Tarvisium,Venetic,3
Concordia,Venetic,3
Hatria,Venetic,3
Este,Venetic,2
Padavin,Venetic,2
Venetian,Venetic,2
Caprulan,Venetic,2
Lagunar,Venetic,2
Adrian,Venetic,2
Alerona,Venetic,2
Aleronas,Venetic,2
Aleronei,Venetic,2
Aleroicus,Venetic,2
Aleroian,Venetic,2
Boiosna,Venetic,2
Boiosnas,Venetic,2
Boiosnei,Venetic,2
Boiosicus,Venetic,1
Boiosian,Venetic,1
Aketosna,Venetic,1
Aketosnas,Venetic,1
Aketosnei,Venetic,1
Aketosicus,Venetic,1
Aketosian,Venetic,1
Ostiosna,Venetic,1
Ostiosnas,Venetic,1
Ostiosnei,Venetic,1
Ostiosicus,Venetic,1
Ostiosian,Venetic,1
Balthing,Visigothic,3
Amal,Visigothic,3
Reccareding,Visigothic,3
Leovigilding,Visigothic,3
Alaricing,Visigothic,3
Euricing,Visigothic,3
Wambing,Visigothic,3
Rodericing,Visigothic,3
Toledan,Visigothic,3
Narbonensis,Visigothic,3
Septimanian,Visigothic,2
Iberogoth,Visigothic,2
Athanagilding,Visigothic,2
Hermenegilding,Visigothic,2
Sigericing,Visigothic,2
Vesi,Visigothic,2
Agilaing,Visigothic,2
Agilamann,Visigothic,2
Agilawald,Visigothic,2
Agilahart,Visigothic,2
Agilabert,Visigothic,2
Euricmann,Visigothic,2
Euricwald,Visigothic,2
Eurichart,Visigothic,2
Euricbert,Visigothic,1
Wambaing,Visigothic,1
Wambamann,Visigothic,1
Wambawald,Visigothic,1
Wambahart,Visigothic,1
Wambabert,Visigothic,1
Alaricmann,Visigothic,1
Alaricwald,Visigothic,1
Alarichart,Visigothic,1
Alaricbert,Visigothic,1
Witizing,Visigothic,1
Witizmann,Visigothic,1
Witizwald,Visigothic,1
Witizhart,Visigothic,1
Witizbert,Visigothic,1
Rodering,Visigothic,1
Rodermann,Visigothic,1
Roderwald,Visigothic,1
Roderhart,Visigothic,1
Roderbert,Visigothic,1
Sisebuting,Visigothic,1
Sisebutmann,Visigothic,1
Sisebutwald,Visigothic,1
Sisebuthart,Visigothic,1
Bowen,Welsh,3
Powell,Welsh,3
Pryce,Welsh,3
Pritchard,Welsh,3
Gough,Welsh,3
Vaughan,Welsh,3
Gwynedd,Welsh,3
Deheubarth,Welsh,3
Glyndwr,Welsh,3
Penrhyn,Welsh,3
Mostyn,Welsh,2
Trevor,Welsh,2
Bleddyn,Welsh,2
Powys,Welsh,2
Ceredigion,Welsh,2
Dyfed,Welsh,2
Cadwallon,Welsh,2
Llywelyn,Welsh,2
ApRhys,Welsh,2
PenRhys,Welsh,2
TreRhys,Welsh,2
Rhyswyn,Welsh,2
Rhysawc,Welsh,2
ApHywel,Welsh,2
PenHywel,Welsh,1
TreHywel,Welsh,1
Hywelwyn,Welsh,1
Hywelawc,Welsh,1
ApMadog,Welsh,1
PenMadog,Welsh,1
TreMadog,Welsh,1
Madogwyn,Welsh,1
Madogawc,Welsh,1
ApOwain,Welsh,1
PenOwain,Welsh,1
TreOwain,Welsh,1
Owainwyn,Welsh,1
Owainawc,Welsh,1
ApTudur,Welsh,1
PenTudur,Welsh,1
TreTudur,Welsh,1
Tudurwyn,Welsh,1
Tudurawc,Welsh,1
ApUrien,Welsh,1
PenUrien,Welsh,1
TreUrien,Welsh,1
Urienwyn,Welsh,1
Urienawc,Welsh,1
ApCadell,Welsh,1
PenCadell,Welsh,1
TreCadell,Welsh,1
Cadellwyn,Welsh,1
Cadellawc,Welsh,1
ApDafydd,Welsh,1
