name,gender,ethnic,name_part,rate
Florentius,Male,Middle Dutch,0,1
Fokko,Male,Middle Dutch,0,1
Folcardingh,Male,Middle Dutch,0,1
Folkerd,Male,Middle Dutch,0,1
Franconis,Male,Middle Dutch,0,1
Franse,Male,Middle Dutch,0,1
Frederic,Male,Middle Dutch,0,1
Fridericum,Male,Middle Dutch,0,1
Froumoldus,Male,Middle Dutch,0,1
Gabriel,Male,Middle Dutch,0,1
Galo,Male,Middle Dutch,0,1
Gaykonus,Male,Middle Dutch,0,1
Geldmaro,Male,Middle Dutch,0,1
Gelise,Male,Middle Dutch,0,1
Gelmarus,Male,Middle Dutch,0,1
Geraerd,Male,Middle Dutch,0,1
Geraert,Male,Middle Dutch,0,1
Geraldus,Male,Middle Dutch,0,1
Gerard,Male,Middle Dutch,0,1
Gerbaren,Male,Middle Dutch,0,1
Gerbrand,Male,Middle Dutch,0,1
Gerhardus,Male,Middle Dutch,0,1
Gheenekin,Male,Middle Dutch,0,1
Gheenemanne,Male,Middle Dutch,0,1
Gheerard,Male,Middle Dutch,0,1
Gheldekin,Male,Middle Dutch,0,1
Ghene,Male,Middle Dutch,0,1
Gheneken,Male,Middle Dutch,0,1
Ghenekine,Male,Middle Dutch,0,1
Ghenin,Male,Middle Dutch,0,1
Gheraert,Male,Middle Dutch,0,1
Gherard,Male,Middle Dutch,0,1
Gherart,Male,Middle Dutch,0,1
Gherbaren,Male,Middle Dutch,0,1
Gherekino,Male,Middle Dutch,0,1
Gherelm,Male,Middle Dutch,0,1
Gherlach,Male,Middle Dutch,0,1
Gherlacus,Male,Middle Dutch,0,1
Gherrart,Male,Middle Dutch,0,1
Gherung,Male,Middle Dutch,0,1
Gheuardus,Male,Middle Dutch,0,1
Ghibo,Male,Middle Dutch,0,1
Ghibonis,Male,Middle Dutch,0,1
Ghilebert,Male,Middle Dutch,0,1
Ghise,Male,Middle Dutch,0,1
Ghisekin,Male,Middle Dutch,0,1
Ghiselbertus,Male,Middle Dutch,0,1
Ghiselbrach,Male,Middle Dutch,0,1
Ghiselbrecht,Male,Middle Dutch,0,1
Ghodekin,Male,Middle Dutch,0,1
Ghodescalc,Male,Middle Dutch,0,1
Ghodevard,Male,Middle Dutch,0,1
Ghoris,Male,Middle Dutch,0,1
Ghosuinus,Male,Middle Dutch,0,1
Ghybe,Male,Middle Dutch,0,1
Ghybekijn,Male,Middle Dutch,0,1
Ghyse,Male,Middle Dutch,0,1
Ghysebrecht,Male,Middle Dutch,0,1
Ghyselberto,Male,Middle Dutch,0,1
Gieldmaro,Male,Middle Dutch,0,1
Gielijs,Male,Middle Dutch,0,1
Gielis,Male,Middle Dutch,0,1
Gielkin,Male,Middle Dutch,0,1
Gilbertus,Male,Middle Dutch,0,1
Giliese,Male,Middle Dutch,0,1
Gilijs,Male,Middle Dutch,0,1
Gillis,Male,Middle Dutch,0,1
Gisbertus,Male,Middle Dutch,0,1
Gisebrecht,Male,Middle Dutch,0,1
Giselbertus,Male,Middle Dutch,0,1
Gisele,Male,Middle Dutch,0,1
Giselinus,Male,Middle Dutch,0,1
Gobel,Male,Middle Dutch,0,1
Gode,Male,Middle Dutch,0,1
Godefrido,Male,Middle Dutch,0,1
Godefroy,Male,Middle Dutch,0,1
Godelief,Male,Middle Dutch,0,1
Godescalcus,Male,Middle Dutch,0,1
Godeuaerd,Male,Middle Dutch,0,1
Godeueren,Male,Middle Dutch,0,1
Godeuert,Male,Middle Dutch,0,1
Godevaert,Male,Middle Dutch,0,1
Godeverde,Male,Middle Dutch,0,1
Godino,Male,Middle Dutch,0,1
Goedeuert,Male,Middle Dutch,0,1
Goesiin,Male,Middle Dutch,0,1
Goesin,Male,Middle Dutch,0,1
Goeskin,Male,Middle Dutch,0,1
Gosewinus,Male,Middle Dutch,0,1
Gosijn,Male,Middle Dutch,0,1
Gosin,Male,Middle Dutch,0,1
Gossewinus,Male,Middle Dutch,0,1
Gossuinus,Male,Middle Dutch,0,1
Gosv,Male,Middle Dutch,0,1
Grote,Male,Middle Dutch,0,1
Guido,Male,Middle Dutch,0,1
Hacko,Male,Middle Dutch,0,1
Haghen,Male,Middle Dutch,0,1
Hako,Male,Middle Dutch,0,1
Hanne,Male,Middle Dutch,0,1
Hanneken,Male,Middle Dutch,0,1
Hannekine,Male,Middle Dutch,0,1
Hanneman,Male,Middle Dutch,0,1
Hannin,Male,Middle Dutch,0,1
Harderico,Male,Middle Dutch,0,1
Harlo,Male,Middle Dutch,0,1
Harman,Male,Middle Dutch,0,1
Harmant,Male,Middle Dutch,0,1
Harnoude,Male,Middle Dutch,0,1
Hartbernen,Male,Middle Dutch,0,1
Hatebrandus,Male,Middle Dutch,0,1
Heideric,Male,Middle Dutch,0,1
Heillam,Male,Middle Dutch,0,1
Heine,Male,Middle Dutch,0,1
Heinhoc,Male,Middle Dutch,0,1
Heinne,Male,Middle Dutch,0,1
Heinonis,Male,Middle Dutch,0,1
Heinric,Male,Middle Dutch,0,1
Heinrick,Male,Middle Dutch,0,1
Heinrijc,Male,Middle Dutch,0,1
Heinrike,Male,Middle Dutch,0,1
Heiric,Male,Middle Dutch,0,1
Helpriko,Male,Middle Dutch,0,1
Helyaes,Male,Middle Dutch,0,1
Helyase,Male,Middle Dutch,0,1
Hemo,Male,Middle Dutch,0,1
Henemanne,Male,Middle Dutch,0,1
Hennekin,Male,Middle Dutch,0,1
Henrich,Male,Middle Dutch,0,1
Herardus,Male,Middle Dutch,0,1
Herbert,Male,Middle Dutch,0,1
Herdradus,Male,Middle Dutch,0,1
Herlewijn,Male,Middle Dutch,0,1
Herlewin,Male,Middle Dutch,0,1
Hermanno,Male,Middle Dutch,0,1
Hesselli,Male,Middle Dutch,0,1
Heyman,Male,Middle Dutch,0,1
Heymanne,Male,Middle Dutch,0,1
Heyminus,Male,Middle Dutch,0,1
Heyne,Male,Middle Dutch,0,1
Heynricus,Male,Middle Dutch,0,1
Hilbrande,Male,Middle Dutch,0,1
Hildebolding,Male,Middle Dutch,0,1
Hille,Male,Middle Dutch,0,1
Hinricus,Male,Middle Dutch,0,1
Hollander,Male,Middle Dutch,0,1
Hollen,Male,Middle Dutch,0,1
Hornekinga,Male,Middle Dutch,0,1
Huecsine,Male,Middle Dutch,0,1
Huecsyne,Male,Middle Dutch,0,1
Huge,Male,Middle Dutch,0,1
Hughekine,Male,Middle Dutch,0,1
Hughelote,Male,Middle Dutch,0,1
Hugheman,Male,Middle Dutch,0,1
Huginge,Male,Middle Dutch,0,1
Hugo,Male,Middle Dutch,0,1
Huubrecht,Male,Middle Dutch,0,1
Huug,Male,Middle Dutch,0,1
Huwardo,Male,Middle Dutch,0,1
Hylonus,Male,Middle Dutch,0,1
Iacob,Male,Middle Dutch,0,1
Iacop,Male,Middle Dutch,0,1
Ian,Male,Middle Dutch,0,1
Ianne,Male,Middle Dutch,0,1
Ihoannis,Male,Middle Dutch,0,1
Ingelbertus,Male,Middle Dutch,0,1
Inghel,Male,Middle Dutch,0,1
Inghelbertus,Male,Middle Dutch,0,1
Io,Male,Middle Dutch,0,1
Iohannis,Male,Middle Dutch,0,1
Ionis,Male,Middle Dutch,0,1
Iurdaen,Male,Middle Dutch,0,1
Ivone,Male,Middle Dutch,0,1
Izuin,Male,Middle Dutch,0,1
Jaan,Male,Middle Dutch,0,1
Jacop,Male,Middle Dutch,0,1
Janne,Male,Middle Dutch,0,1
Jdir,Male,Middle Dutch,0,1
Jehan,Male,Middle Dutch,0,1
Jhan,Male,Middle Dutch,0,1
Jhoannes,Male,Middle Dutch,0,1
Jmpin,Male,Middle Dutch,0,1
Jngelbrecht,Male,Middle Dutch,0,1
Johan,Male,Middle Dutch,0,1
Johannes,Male,Middle Dutch,0,1
Johannis,Male,Middle Dutch,0,1
Jonghen,Male,Middle Dutch,0,1
Jordaan,Male,Middle Dutch,0,1
Jordaen,Male,Middle Dutch,0,1
Jsewin,Male,Middle Dutch,0,1
Jusstas,Male,Middle Dutch,0,1
Jwein,Male,Middle Dutch,0,1
Karis,Male,Middle Dutch,0,1
Kerstane,Male,Middle Dutch,0,1
Kerstans,Male,Middle Dutch,0,1
Kerstian,Male,Middle Dutch,0,1
Kolekinus,Male,Middle Dutch,0,1
Kybben,Male,Middle Dutch,0,1
Lambertus,Male,Middle Dutch,0,1
Lambrech,Male,Middle Dutch,0,1
Lammekijn,Male,Middle Dutch,0,1
Lammerecht,Male,Middle Dutch,0,1
Lammine,Male,Middle Dutch,0,1
Lamrecht,Male,Middle Dutch,0,1
Lamreht,Male,Middle Dutch,0,1
Lardies,Male,Middle Dutch,0,1
Laurein,Male,Middle Dutch,0,1
Laurencius,Male,Middle Dutch,0,1
Laurensce,Male,Middle Dutch,0,1
Laurentius,Male,Middle Dutch,0,1
Laurijn,Male,Middle Dutch,0,1
Laurin,Male,Middle Dutch,0,1
Lauwarde,Male,Middle Dutch,0,1
Lennoot,Male,Middle Dutch,0,1
Leonio,Male,Middle Dutch,0,1
Liewijn,Male,Middle Dutch,0,1
Lippin,Male,Middle Dutch,0,1
Liudolfo,Male,Middle Dutch,0,1
Liuijn,Male,Middle Dutch,0,1
Lodewyck,Male,Middle Dutch,0,1
Lodowico,Male,Middle Dutch,0,1
Loduick,Male,Middle Dutch,0,1
Lodulfus,Male,Middle Dutch,0,1
Loef,Male,Middle Dutch,0,1
Lotijn,Male,Middle Dutch,0,1
Lourens,Male,Middle Dutch,0,1
Lubbertus,Male,Middle Dutch,0,1
Luca,Male,Middle Dutch,0,1
Lucekinus,Male,Middle Dutch,0,1
Ludecone,Male,Middle Dutch,0,1
Ludingus,Male,Middle Dutch,0,1
Ludolf,Male,Middle Dutch,0,1
Ludolve,Male,Middle Dutch,0,1
Luppertus,Male,Middle Dutch,0,1
Lutbrandus,Male,Middle Dutch,0,1
Lutgeri,Male,Middle Dutch,0,1
Macharius,Male,Middle Dutch,0,1
Maelkin?,Male,Middle Dutch,0,1
Maes,Male,Middle Dutch,0,1
Makario,Male,Middle Dutch,0,1
Marcelius,Male,Middle Dutch,0,1
Marcilio,Male,Middle Dutch,0,1
Martiene,Male,Middle Dutch,0,1
Martiin,Male,Middle Dutch,0,1
Martijn,Male,Middle Dutch,0,1
Masin,Male,Middle Dutch,0,1
Matheus,Male,Middle Dutch,0,1
Mathias,Male,Middle Dutch,0,1
Mathijs,Male,Middle Dutch,0,1
Mathye,Male,Middle Dutch,0,1
Mathys,Male,Middle Dutch,0,1
Matiis,Male,Middle Dutch,0,1
Matise,Male,Middle Dutch,0,1
Matthyse,Male,Middle Dutch,0,1
Mauricius,Male,Middle Dutch,0,1
Meinoldo,Male,Middle Dutch,0,1
Melaus,Male,Middle Dutch,0,1
Melys,Male,Middle Dutch,0,1
Meneco,Male,Middle Dutch,0,1
Menicone,Male,Middle Dutch,0,1
Menzo,Male,Middle Dutch,0,1
Menzone,Male,Middle Dutch,0,1
Mevkino,Male,Middle Dutch,0,1
Mewekinus,Male,Middle Dutch,0,1
Meynolfus,Male,Middle Dutch,0,1
Mhieil,Male,Middle Dutch,0,1
Michaelis,Male,Middle Dutch,0,1
Michil,Male,Middle Dutch,0,1
Miechiel,Male,Middle Dutch,0,1
Mighiele,Male,Middle Dutch,0,1
Moeniin,Male,Middle Dutch,0,1
Moenijn,Male,Middle Dutch,0,1
Monekijn,Male,Middle Dutch,0,1
Monin,Male,Middle Dutch,0,1
Mouriinus,Male,Middle Dutch,0,1
Msarcelis,Male,Middle Dutch,0,1
Mychaeli,Male,Middle Dutch,0,1
Nannekin,Male,Middle Dutch,0,1
Nannonis,Male,Middle Dutch,0,1
Nicholais,Male,Middle Dutch,0,1
Nicholaus,Male,Middle Dutch,0,1
Niclais,Male,Middle Dutch,0,1
Niclaus,Male,Middle Dutch,0,1
Nicolai,Male,Middle Dutch,0,1
Nicolaus,Male,Middle Dutch,0,1
Niklase,Male,Middle Dutch,0,1
Nycholaus,Male,Middle Dutch,0,1
Nycolaus,Male,Middle Dutch,0,1
Ocker,Male,Middle Dutch,0,1
Oede,Male,Middle Dutch,0,1
Oliuir,Male,Middle Dutch,0,1
Olivire,Male,Middle Dutch,0,1
Olyer,Male,Middle Dutch,0,1
Olyuerus,Male,Middle Dutch,0,1
Olyuier,Male,Middle Dutch,0,1
Otgijr,Male,Middle Dutch,0,1
Otgiue,Male,Middle Dutch,0,1
Otte,Male,Middle Dutch,0,1
Ottone,Male,Middle Dutch,0,1
Oudrauen,Male,Middle Dutch,0,1
Oytgier,Male,Middle Dutch,0,1
Papen,Male,Middle Dutch,0,1
Paridaen,Male,Middle Dutch,0,1
Passelin,Male,Middle Dutch,0,1
Paulus,Male,Middle Dutch,0,1
Pauuels,Male,Middle Dutch,0,1
Pauwels,Male,Middle Dutch,0,1
Payen,Male,Middle Dutch,0,1
Pelegrinus,Male,Middle Dutch,0,1
Peligrine,Male,Middle Dutch,0,1
Peregrijm,Male,Middle Dutch,0,1
Perin,Male,Middle Dutch,0,1
Petre,Male,Middle Dutch,0,1
Petrus,Male,Middle Dutch,0,1
Philiphs,Male,Middle Dutch,0,1
Philippus,Male,Middle Dutch,0,1
Phylippus,Male,Middle Dutch,0,1
Phylips,Male,Middle Dutch,0,1
Pietre,Male,Middle Dutch,0,1
Pilips,Male,Middle Dutch,0,1
Piter,Male,Middle Dutch,0,1
Pollard,Male,Middle Dutch,0,1
Poppe,Male,Middle Dutch,0,1
Pouwels,Male,Middle Dutch,0,1
Raas,Male,Middle Dutch,0,1
Race,Male,Middle Dutch,0,1
Radewijns,Male,Middle Dutch,0,1
Radulphus,Male,Middle Dutch,0,1
Radwardo,Male,Middle Dutch,0,1
Raes,Male,Middle Dutch,0,1
Ramont,Male,Middle Dutch,0,1
Rasce,Male,Middle Dutch,0,1
Raso,Male,Middle Dutch,0,1
Rausinum,Male,Middle Dutch,0,1
Rees,Male,Middle Dutch,0,1
Reimboude,Male,Middle Dutch,0,1
Reinardus,Male,Middle Dutch,0,1
Reiner,Male,Middle Dutch,0,1
Reinerre,Male,Middle Dutch,0,1
Rejnerre,Male,Middle Dutch,0,1
Rembodus,Male,Middle Dutch,0,1
Rembrandus,Male,Middle Dutch,0,1
Remigii,Male,Middle Dutch,0,1
Renerus,Male,Middle Dutch,0,1
Renoldo,Male,Middle Dutch,0,1
Reyboude,Male,Middle Dutch,0,1
Reymbernus,Male,Middle Dutch,0,1
Reymbertus,Male,Middle Dutch,0,1
Reynier,Male,Middle Dutch,0,1
Ribrecht,Male,Middle Dutch,0,1
Richolfus,Male,Middle Dutch,0,1
Ricout,Male,Middle Dutch,0,1
Ricward,Male,Middle Dutch,0,1
Ringoot,Male,Middle Dutch,0,1
Ripperti,Male,Middle Dutch,0,1
Riquardus,Male,Middle Dutch,0,1
Rissewint,Male,Middle Dutch,0,1
Riuum,Male,Middle Dutch,0,1
Robberect,Male,Middle Dutch,0,1
Robert,Male,Middle Dutch,0,1
Robrecht,Male,Middle Dutch,0,1
Robyn,Male,Middle Dutch,0,1
Rodolff,Male,Middle Dutch,0,1
Rodolph,Male,Middle Dutch,0,1
Rodulfus,Male,Middle Dutch,0,1
Rodulphus,Male,Middle Dutch,0,1
Roeger,Male,Middle Dutch,0,1
Roelf,Male,Middle Dutch,0,1
Roelof,Male,Middle Dutch,0,1
Rogerus,Male,Middle Dutch,0,1
Rolant,Male,Middle Dutch,0,1
Rolekine,Male,Middle Dutch,0,1
Rolf,Male,Middle Dutch,0,1
Roloef,Male,Middle Dutch,0,1
Roludolph,Male,Middle Dutch,0,1
Roolf,Male,Middle Dutch,0,1
Rothger,Male,Middle Dutch,0,1
Roulf,Male,Middle Dutch,0,1
Rudolfo,Male,Middle Dutch,0,1
Rueso,Male,Middle Dutch,0,1
Rutgert,Male,Middle Dutch,0,1
Rutgherus,Male,Middle Dutch,0,1
Sameke,Male,Middle Dutch,0,1
Samuel,Male,Middle Dutch,0,1
Sanse,Male,Middle Dutch,0,1
Scenllenc,Male,Middle Dutch,0,1
Scoutekiin,Male,Middle Dutch,0,1
Seger,Male,Middle Dutch,0,1
Seghere,Male,Middle Dutch,0,1
Segre,Male,Middle Dutch,0,1
Seher,Male,Middle Dutch,0,1
Siabbo,Male,Middle Dutch,0,1
Sifridus,Male,Middle Dutch,0,1
Sigerus,Male,Middle Dutch,0,1
Sigherus,Male,Middle Dutch,0,1
Simoen,Male,Middle Dutch,0,1
Simon,Male,Middle Dutch,0,1
Snelgerus,Male,Middle Dutch,0,1
Snellard,Male,Middle Dutch,0,1
Snellart,Male,Middle Dutch,0,1
Snelle,Male,Middle Dutch,0,1
Snellekine,Male,Middle Dutch,0,1
Soikin,Male,Middle Dutch,0,1
Sois,Male,Middle Dutch,0,1
Sollen,Male,Middle Dutch,0,1
Soy,Male,Middle Dutch,0,1
splinter,Male,Middle Dutch,0,1
Staes,Male,Middle Dutch,0,1
Stamer,Male,Middle Dutch,0,1
Stasen,Male,Middle Dutch,0,1
Stemaers,Male,Middle Dutch,0,1
Stephen,Male,Middle Dutch,0,1
Steuen,Male,Middle Dutch,0,1
Stoethoute,Male,Middle Dutch,0,1
Strom,Male,Middle Dutch,0,1
Suam,Male,Middle Dutch,0,1
Swegero,Male,Middle Dutch,0,1
Sybrand,Male,Middle Dutch,0,1
Sygero,Male,Middle Dutch,0,1
Sylawert,Male,Middle Dutch,0,1
Sylof,Male,Middle Dutch,0,1
Symoen,Male,Middle Dutch,0,1
Symonis,Male,Middle Dutch,0,1
Syuardus,Male,Middle Dutch,0,1
Teideman,Male,Middle Dutch,0,1
Thedrico,Male,Middle Dutch,0,1
Theodericus,Male,Middle Dutch,0,1
Theodorus,Male,Middle Dutch,0,1
Thiederic,Male,Middle Dutch,0,1
Thielman,Male,Middle Dutch,0,1
Thieman,Male,Middle Dutch,0,1
Thiimoti,Male,Middle Dutch,0,1
Thilekinus,Male,Middle Dutch,0,1
Thileman,Male,Middle Dutch,0,1
Thiszo,Male,Middle Dutch,0,1
Thitardo,Male,Middle Dutch,0,1
Thizo,Male,Middle Dutch,0,1
Thomaes,Male,Middle Dutch,0,1
Thome,Male,Middle Dutch,0,1
Thyeman,Male,Middle Dutch,0,1
Tieleman,Male,Middle Dutch,0,1
Tielen,Male,Middle Dutch,0,1
Tilekine,Male,Middle Dutch,0,1
Tileman,Male,Middle Dutch,0,1
Tonijs,Male,Middle Dutch,0,1
Trove,Male,Middle Dutch,0,1
Trueb,Male,Middle Dutch,0,1
Tydeman,Male,Middle Dutch,0,1
Tylekino,Male,Middle Dutch,0,1
Tylmannus,Male,Middle Dutch,0,1
Udone,Male,Middle Dutch,0,1
Ulrici,Male,Middle Dutch,0,1
Vader,Male,Middle Dutch,0,1
Vais,Male,Middle Dutch,0,1
Valken,Male,Middle Dutch,0,1
Vandelghis,Male,Middle Dutch,0,1
Vastradi,Male,Middle Dutch,0,1
Vastraed,Male,Middle Dutch,0,1
Vastrardo,Male,Middle Dutch,0,1
Villem,Male,Middle Dutch,0,1
Voghel,Male,Middle Dutch,0,1
Volcaerd,Male,Middle Dutch,0,1
Volfardus,Male,Middle Dutch,0,1
Volkard,Male,Middle Dutch,0,1
Volker,Male,Middle Dutch,0,1
Volpertus,Male,Middle Dutch,0,1
Volprecht,Male,Middle Dutch,0,1
Voubertus,Male,Middle Dutch,0,1
Vranc,Male,Middle Dutch,0,1
Vranke,Male,Middle Dutch,0,1
Vrederic,Male,Middle Dutch,0,1
Vrederike,Male,Middle Dutch,0,1
Vroden,Male,Middle Dutch,0,1
Vualterus,Male,Middle Dutch,0,1
Waldfridus,Male,Middle Dutch,0,1
Waligi,Male,Middle Dutch,0,1
Walramus,Male,Middle Dutch,0,1
Walrauius,Male,Middle Dutch,0,1
Walterus,Male,Middle Dutch,0,1
Waltgerus,Male,Middle Dutch,0,1
Waltherus,Male,Middle Dutch,0,1
Walwin,Male,Middle Dutch,0,1
Warnare,Male,Middle Dutch,0,1
Wasselinus,Male,Middle Dutch,0,1
Wauthem,Male,Middle Dutch,0,1
Wautier,Male,Middle Dutch,0,1
Wedeghe,Male,Middle Dutch,0,1
Wederix,Male,Middle Dutch,0,1
Weger,Male,Middle Dutch,0,1
Weiger,Male,Middle Dutch,0,1
Weitiin,Male,Middle Dutch,0,1
Weitijn,Male,Middle Dutch,0,1
Weitin,Male,Middle Dutch,0,1
Weityn,Male,Middle Dutch,0,1
Wellin,Male,Middle Dutch,0,1
Weremboldus,Male,Middle Dutch,0,1
Weronboldo,Male,Middle Dutch,0,1
Weytin,Male,Middle Dutch,0,1
Wibele,Male,Middle Dutch,0,1
Wicghard,Male,Middle Dutch,0,1
Wicher,Male,Middle Dutch,0,1
Wicherus,Male,Middle Dutch,0,1
Wigboldo,Male,Middle Dutch,0,1
Wiggher,Male,Middle Dutch,0,1
Wijt,Male,Middle Dutch,0,1
Wilbord,Male,Middle Dutch,0,1
Wilhelmus,Male,Middle Dutch,0,1
Wilkin,Male,Middle Dutch,0,1
Willaem,Male,Middle Dutch,0,1
Willais,Male,Middle Dutch,0,1
Willame,Male,Middle Dutch,0,1
Willekin,Male,Middle Dutch,0,1
Willelm,Male,Middle Dutch,0,1
Willen,Male,Middle Dutch,0,1
Willibrando,Male,Middle Dutch,0,1
Willikino,Male,Middle Dutch,0,1
Wilmarus,Male,Middle Dutch,0,1
Winardus?,Male,Middle Dutch,0,1
Winrechus,Male,Middle Dutch,0,1
Wissen,Male,Middle Dutch,0,1
Wlfrauen,Male,Middle Dutch,0,1
Woitijn,Male,Middle Dutch,0,1
Woitin,Male,Middle Dutch,0,1
Wolcout,Male,Middle Dutch,0,1
Wolfaldus,Male,Middle Dutch,0,1
Wolfranen,Male,Middle Dutch,0,1
Wolkerus,Male,Middle Dutch,0,1
Wolterus,Male,Middle Dutch,0,1
Woltherus,Male,Middle Dutch,0,1
Woubbrecht,Male,Middle Dutch,0,1
Wouterkijn,Male,Middle Dutch,0,1
Woutermanne,Male,Middle Dutch,0,1
Woutersoet,Male,Middle Dutch,0,1
Wouterzote,Male,Middle Dutch,0,1
Woutre,Male,Middle Dutch,0,1
Woytijn,Male,Middle Dutch,0,1
Wstaes,Male,Middle Dutch,0,1
Wybel,Male,Middle Dutch,0,1
Xristianus,Male,Middle Dutch,0,1
Ydier,Male,Middle Dutch,0,1
YoIan,Male,Middle Dutch,0,1
Ysaac,Male,Middle Dutch,0,1
Yseboldus,Male,Middle Dutch,0,1
Ysebrand,Male,Middle Dutch,0,1
Ysebrant,Male,Middle Dutch,0,1
Ysuin,Male,Middle Dutch,0,1
Ywainus,Male,Middle Dutch,0,1
Ywanus,Male,Middle Dutch,0,1
Ywein,Male,Middle Dutch,0,1
Zisaris,Male,Middle Dutch,0,1
Zysaeris,Male,Middle Dutch,0,1
Agnes,Female,Middle English,0,25
Alice,Female,Middle English,0,25
Amice,Female,Middle English,0,25
Amicia,Female,Middle English,0,25
Cecilia,Female,Middle English,0,25
Christiana,Female,Middle English,0,25
Cicely,Female,Middle English,0,25
Hawisa,Female,Middle English,0,25
Isabel,Female,Middle English,0,25
Joan,Female,Middle English,0,25
Joanna,Female,Middle English,0,25
Juliana,Female,Middle English,0,25
Margery,Female,Middle English,0,25
Sybil,Female,Middle English,0,25
Sybilla,Female,Middle English,0,25
Ada,Female,Middle English,0,3
Adelina,Female,Middle English,0,3
Albreda,Female,Middle English,0,3
Aldith,Female,Middle English,0,3
Aldusa,Female,Middle English,0,3
Alina,Female,Middle English,0,3
Amabilia,Female,Middle English,0,3
Amanda,Female,Middle English,0,3
Amiria,Female,Middle English,0,3
Anabel,Female,Middle English,0,3
Annora,Female,Middle English,0,3
Ascilia,Female,Middle English,0,3
Avelina,Female,Middle English,0,3
Avice,Female,Middle English,0,3
Avoca,Female,Middle English,0,3
Basilea,Female,Middle English,0,3
Beatrice,Female,Middle English,0,3
Bela,Female,Middle English,0,3
Berta,Female,Middle English,0,3
Celestria,Female,Middle English,0,3
Clarice,Female,Middle English,0,3
Constance,Female,Middle English,0,3
Denise,Female,Middle English,0,3
Dionisia,Female,Middle English,0,3
Edith,Female,Middle English,0,3
Eleanor,Female,Middle English,0,3
Elena,Female,Middle English,0,3
Elizabeth,Female,Middle English,0,3
Ellen,Female,Middle English,0,3
Emma,Female,Middle English,0,3
Estrilda,Female,Middle English,0,3
Eva,Female,Middle English,0,3
Felicia,Female,Middle English,0,3
Fina,Female,Middle English,0,3
Goda,Female,Middle English,0,3
Golda,Female,Middle English,0,3
Grecia,Female,Middle English,0,3
Gundrea,Female,Middle English,0,3
Gundred,Female,Middle English,0,3
Gunnora,Female,Middle English,0,3
Haunild,Female,Middle English,0,3
Helen,Female,Middle English,0,3
Helewise,Female,Middle English,0,3
Hilda,Female,Middle English,0,3
Ida,Female,Middle English,0,3
Idonea,Female,Middle English,0,3
Isolda,Female,Middle English,0,3
Katherine,Female,Middle English,0,3
Laura,Female,Middle English,0,3
Leticia,Female,Middle English,0,3
Lettice,Female,Middle English,0,3
Liecia,Female,Middle English,0,3
Linota,Female,Middle English,0,3
Lora,Female,Middle English,0,3
Lucia,Female,Middle English,0,3
Mabel,Female,Middle English,0,3
Malota,Female,Middle English,0,3
Margaret,Female,Middle English,0,3
Marsilia,Female,Middle English,0,3
Mary,Female,Middle English,0,3
Matilda,Female,Middle English,0,3
Maud,Female,Middle English,0,3
Mazelina,Female,Middle English,0,3
Millicent,Female,Middle English,0,3
Muriel,Female,Middle English,0,3
Nesta,Female,Middle English,0,3
Nicola,Female,Middle English,0,3
Nicolaa,Female,Middle English,0,3
Parnel,Female,Middle English,0,3
Petronilla,Female,Middle English,0,3
Philippa,Female,Middle English,0,3
Primeveire,Female,Middle English,0,3
Richenda,Female,Middle English,0,3
Richolda,Female,Middle English,0,3
Roesia,Female,Middle English,0,3
Sabelina,Female,Middle English,0,3
Sabina,Female,Middle English,0,3
Sarah,Female,Middle English,0,3
Susanna,Female,Middle English,0,3
Christian,Female,Middle English,0,1
Julian,Female,Middle English,0,1
Wymarc,Female,Middle English,0,1
Geoffrey,Male,Middle English,0,25
Henry,Male,Middle English,0,25
Peter,Male,Middle English,0,25
Ralf,Male,Middle English,0,25
Ralph,Male,Middle English,0,25
Richard,Male,Middle English,0,25
Robert,Male,Middle English,0,25
Roger,Male,Middle English,0,25
Simon,Male,Middle English,0,25
Thomas,Male,Middle English,0,25
William,Male,Middle English,0,25
Adam,Male,Middle English,0,3
Ailwin,Male,Middle English,0,3
Alan,Male,Middle English,0,3
Alard,Male,Middle English,0,3
Aldred,Male,Middle English,0,3
Alexander,Male,Middle English,0,3
Alured,Male,Middle English,0,3
Amalric,Male,Middle English,0,3
Amaury,Male,Middle English,0,3
Anselm,Male,Middle English,0,3
Arnald,Male,Middle English,0,3
Asa,Male,Middle English,0,3
Aubrey,Male,Middle English,0,3
Baldric,Male,Middle English,0,3
Baldwin,Male,Middle English,0,3
Bartholomew,Male,Middle English,0,3
Bennet,Male,Middle English,0,3
Bertram,Male,Middle English,0,3
Blacwin,Male,Middle English,0,3
Colin,Male,Middle English,0,3
Constantine,Male,Middle English,0,3
David,Male,Middle English,0,3
Edwin,Male,Middle English,0,3
Elias,Male,Middle English,0,3
Engeram,Male,Middle English,0,3
Ernald,Male,Middle English,0,3
Eustace,Male,Middle English,0,3
Fabian,Male,Middle English,0,3
Fordwin,Male,Middle English,0,3
Forwin,Male,Middle English,0,3
Fulk,Male,Middle English,0,3
Gamel,Male,Middle English,0,3
Gerard,Male,Middle English,0,3
Gervase,Male,Middle English,0,3
Gilbert,Male,Middle English,0,3
Giles,Male,Middle English,0,3
Gladwin,Male,Middle English,0,3
Godwin,Male,Middle English,0,3
Guy,Male,Middle English,0,3
Hamo,Male,Middle English,0,3
Hamond,Male,Middle English,0,3
Harding,Male,Middle English,0,3
Helyas,Male,Middle English,0,3
